DATE;MAC;RSSI;VENDOR;CATEGORIE
7.11.2018 14:33;3C:F7:A4:AC:11:0C;-78;Unknown;Smartphone
7.11.2018 14:33;AC:7A:4D:CD:1D:5E;-83;ALPS ELECTRIC CO.,LTD.;Handsfree
7.11.2018 14:34;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:34;04:B1:67:75:25:FB;-78;Unknown;Smartphone
7.11.2018 14:34;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:34;04:B1:67:75:25:FB;-85;Unknown;Smartphone
7.11.2018 14:35;00:13:B0:00:5C:50;-82;Jablotron;Uncategorized
7.11.2018 14:35;04:B1:67:75:25:FB;-81;Unknown;Smartphone
7.11.2018 14:35;00:13:B0:00:5C:50;-86;Jablotron;Uncategorized
7.11.2018 14:35;04:B1:67:75:25:FB;-80;Unknown;Smartphone
7.11.2018 14:36;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 14:36;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:36;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:36;04:B1:67:75:25:FB;-89;Unknown;Smartphone
7.11.2018 14:37;00:13:B0:00:5C:50;-81;Jablotron;Uncategorized
7.11.2018 14:37;04:B1:67:75:25:FB;-80;Unknown;Smartphone
7.11.2018 14:37;9C:28:BF:4D:86:E5;-82;Continental Automotive Czech Republic s.r.o.;Handsfree
7.11.2018 14:37;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:37;04:B1:67:75:25:FB;-88;Unknown;Smartphone
7.11.2018 14:37;00:13:B0:00:5C:50;-88;Jablotron;Uncategorized
7.11.2018 14:37;04:B1:67:75:25:FB;-86;Unknown;Smartphone
7.11.2018 14:38;00:13:B0:00:5C:50;-86;Jablotron;Uncategorized
7.11.2018 14:38;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:38;00:13:B0:00:5C:50;-88;Jablotron;Uncategorized
7.11.2018 14:38;04:B1:67:75:25:FB;-81;Unknown;Smartphone
7.11.2018 14:39;00:13:B0:00:5C:50;-82;Jablotron;Uncategorized
7.11.2018 14:39;04:B1:67:75:25:FB;-86;Unknown;Smartphone
7.11.2018 14:39;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:39;04:B1:67:75:25:FB;-86;Unknown;Smartphone
7.11.2018 14:40;00:03:19:23:C3:21;-87;Infineon AG;Handsfree
7.11.2018 14:40;00:13:B0:00:5C:50;-82;Jablotron;Uncategorized
7.11.2018 14:40;04:B1:67:75:25:FB;-81;Unknown;Smartphone
7.11.2018 14:40;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 14:40;04:B1:67:75:25:FB;-81;Unknown;Smartphone
7.11.2018 14:40;94:B2:CC:13:9B:17;-83;Unknown;Handsfree
7.11.2018 14:41;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:41;04:B1:67:75:25:FB;-78;Unknown;Smartphone
7.11.2018 14:41;00:13:B0:00:5C:50;-80;Jablotron;Uncategorized
7.11.2018 14:41;04:B1:67:75:25:FB;-87;Unknown;Smartphone
7.11.2018 14:42;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 14:42;04:B1:67:75:25:FB;-82;Unknown;Smartphone
7.11.2018 14:42;00:13:B0:00:5C:50;-84;Jablotron;Uncategorized
7.11.2018 14:42;04:B1:67:75:25:FB;-87;Unknown;Smartphone
7.11.2018 14:42;74:5E:1C:66:CF:34;-85;PIONEER CORPORATION;Handsfree
7.11.2018 14:42;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 14:42;04:B1:67:75:25:FB;-81;Unknown;Smartphone
7.11.2018 14:42;28:A1:83:F1:4D:15;-85;Unknown;Handsfree
7.11.2018 14:42;C4:0B:CB:42:7A:A2;-84;Unknown;Smartphone
7.11.2018 14:43;00:0E:9F:17:BF:CB;-85;TEMIC SDS GmbH;Handsfree
7.11.2018 14:43;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:43;04:B1:67:75:25:FB;-88;Unknown;Smartphone
7.11.2018 14:43;94:87:E0:D2:E0:DF;-81;Unknown;Smartphone
7.11.2018 14:43;C4:0B:CB:42:7A:A2;-73;Unknown;Smartphone
7.11.2018 14:43;00:0E:9F:17:BF:CB;-85;TEMIC SDS GmbH;Handsfree
7.11.2018 14:43;00:13:B0:00:5C:50;-82;Jablotron;Uncategorized
7.11.2018 14:43;04:B1:67:75:25:FB;-85;Unknown;Smartphone
7.11.2018 14:43;20:47:DA:64:C9:C4;-81;Unknown;Smartphone
7.11.2018 14:43;94:87:E0:D2:E0:DF;-77;Unknown;Smartphone
7.11.2018 14:43;C4:0B:CB:42:7A:A2;-79;Unknown;Smartphone
7.11.2018 14:44;00:13:B0:00:5C:50;-81;Jablotron;Uncategorized
7.11.2018 14:44;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:44;20:47:DA:64:C9:C4;-86;Unknown;Smartphone
7.11.2018 14:44;94:87:E0:D2:E0:DF;-83;Unknown;Smartphone
7.11.2018 14:44;C4:0B:CB:42:7A:A2;-88;Unknown;Smartphone
7.11.2018 14:44;04:B1:67:75:25:FB;-85;Unknown;Smartphone
7.11.2018 14:44;94:87:E0:D2:E0:DF;-84;Unknown;Smartphone
7.11.2018 14:45;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:45;04:B1:67:75:25:FB;-82;Unknown;Smartphone
7.11.2018 14:45;94:87:E0:D2:E0:DF;-86;Unknown;Smartphone
7.11.2018 14:45;C4:0B:CB:7C:07:A9;-83;Unknown;Smartphone
7.11.2018 14:45;00:13:B0:00:5C:50;-80;Jablotron;Uncategorized
7.11.2018 14:45;A0:57:E3:A2:2E:9C;-85;Unknown;Smartphone
7.11.2018 14:46;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:46;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:46;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:46;00:26:7E:79:18:20;-87;Parrot SA;Handsfree
7.11.2018 14:46;04:B1:67:75:25:FB;-82;Unknown;Smartphone
7.11.2018 14:47;00:13:B0:00:5C:50;-80;Jablotron;Uncategorized
7.11.2018 14:47;00:1E:A4:9D:5E:7A;-73;Nokia Danmark A/S;Handsfree
7.11.2018 14:47;00:26:7E:79:18:20;-88;Parrot SA;Handsfree
7.11.2018 14:47;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:47;54:25:EA:3E:CD:51;-79;Unknown;Smartphone
7.11.2018 14:47;C4:0B:CB:42:7A:A2;-89;Unknown;Smartphone
7.11.2018 14:47;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:47;04:B1:67:75:25:FB;-86;Unknown;Smartphone
7.11.2018 14:47;C4:0B:CB:42:7A:A2;-88;Unknown;Smartphone
7.11.2018 14:47;00:13:B0:00:5C:50;-82;Jablotron;Uncategorized
7.11.2018 14:47;04:B1:67:75:25:FB;-79;Unknown;Smartphone
7.11.2018 14:47;94:87:E0:D2:E0:DF;-86;Unknown;Smartphone
7.11.2018 14:48;00:13:B0:00:5C:50;-83;Jablotron;Uncategorized
7.11.2018 14:48;04:B1:67:75:25:FB;-83;Unknown;Smartphone
7.11.2018 14:48;94:87:E0:D2:E0:DF;-87;Unknown;Smartphone
7.11.2018 14:48;00:13:B0:00:5C:50;-80;Jablotron;Uncategorized
7.11.2018 14:49;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:49;38:C0:96:3B:48:05;-91;ALPS ELECTRIC CO.,LTD.;Handsfree
7.11.2018 14:49;00:13:B0:00:5C:50;-84;Jablotron;Uncategorized
7.11.2018 14:50;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:50;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:50;A0:57:E3:A2:2E:9C;-83;Unknown;Smartphone
7.11.2018 14:51;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:51;FC:62:B9:F2:61:5E;-83;ALPS ERECTRIC CO.,LTD;Handsfree
7.11.2018 14:51;00:13:B0:00:5C:50;-81;Jablotron;Uncategorized
7.11.2018 14:52;00:13:B0:00:5C:50;-85;Jablotron;Uncategorized
7.11.2018 14:52;A0:57:E3:A2:2E:9C;-85;Unknown;Smartphone
7.11.2018 14:53;A0:57:E3:A2:2E:9C;-88;Unknown;Smartphone
7.11.2018 14:53;A0:57:E3:A2:2E:9C;-87;Unknown;Smartphone
7.11.2018 14:55;A0:57:E3:A2:2E:9C;-87;Unknown;Smartphone
7.11.2018 14:55;00:0E:9F:6B:C9:DB;-78;TEMIC SDS GmbH;Handsfree
7.11.2018 14:55;A0:57:E3:A2:2E:9C;-89;Unknown;Smartphone
7.11.2018 14:56;A0:57:E3:A2:2E:9C;-87;Unknown;Smartphone
7.11.2018 14:57;A0:57:E3:A2:2E:9C;-87;Unknown;Smartphone
7.11.2018 14:59;EC:D0:9F:F2:89:CD;-88;Unknown;Smartphone
7.11.2018 15:00;EC:D0:9F:F2:89:CD;-86;Unknown;Smartphone
7.11.2018 15:00;00:1B:33:6B:9F:37;-88;Nokia Danmark A/S;Smartphone
7.11.2018 15:00;0C:8F:FF:35:67:E2;-83;Unknown;Smartphone
7.11.2018 15:00;EC:D0:9F:F2:89:CD;-88;Unknown;Smartphone
7.11.2018 15:01;0C:8F:FF:35:67:E2;-80;Unknown;Smartphone
7.11.2018 15:03;0C:8F:FF:35:67:E2;-87;Unknown;Smartphone
7.11.2018 15:03;0C:8F:FF:35:67:E2;-87;Unknown;Smartphone
7.11.2018 15:03;48:F0:7B:C2:8B:4E;-87;Unknown;Handsfree
7.11.2018 15:03;9C:99:A0:B4:44:4A;-87;XIAOMI INC;Smartphone
7.11.2018 15:04;0C:8F:FF:35:67:E2;-83;Unknown;Smartphone
7.11.2018 15:04;54:92:BE:19:0F:F6;-87;Samsung Electronics Co.,Ltd;Smartphone
7.11.2018 15:05;48:F0:7B:C2:8B:4E;-88;Unknown;Handsfree
7.11.2018 15:05;54:92:BE:19:0F:F6;-85;Samsung Electronics Co.,Ltd;Smartphone
7.11.2018 15:08;00:08:2B:17:88:61;-86;Wooksung Electronics, Inc.;Handsfree
7.11.2018 15:09;74:5E:1C:4D:37:DD;-83;PIONEER CORPORATION;Handsfree
7.11.2018 15:14;48:F0:7B:C2:8B:4E;-77;Unknown;Handsfree
7.11.2018 15:15;28:A1:83:AD:97:30;-88;Unknown;Handsfree
7.11.2018 15:16;00:12:1C:4D:43:47;-87;PARROT S.A.;Handsfree
7.11.2018 15:17;00:12:1C:4D:43:47;-80;PARROT S.A.;Handsfree
7.11.2018 15:18;00:12:1C:4D:43:47;-86;PARROT S.A.;Handsfree
7.11.2018 15:18;00:12:1C:4D:43:47;-83;PARROT S.A.;Handsfree
7.11.2018 15:19;00:12:1C:4D:43:47;-86;PARROT S.A.;Handsfree
7.11.2018 15:19;00:12:1C:4D:43:47;-87;PARROT S.A.;Handsfree
7.11.2018 15:19;00:12:1C:4D:43:47;-88;PARROT S.A.;Handsfree
7.11.2018 15:20;00:12:1C:4D:43:47;-90;PARROT S.A.;Handsfree
7.11.2018 15:20;00:23:3D:20:0A:D7;-84;Novero holding B.V.;Handsfree
7.11.2018 15:20;D8:63:75:60:2A:03;-88;Unknown;Smartphone
7.11.2018 15:21;D8:63:75:60:2A:03;-80;Unknown;Smartphone
7.11.2018 15:21;D8:63:75:60:2A:03;-84;Unknown;Smartphone
7.11.2018 15:22;00:12:1C:4D:43:47;-88;PARROT S.A.;Handsfree
7.11.2018 15:22;00:EC:0A:6F:64:D9;-82;Unknown;Smartphone
7.11.2018 15:22;D8:63:75:60:2A:03;-82;Unknown;Smartphone
7.11.2018 15:23;D8:63:75:60:2A:03;-86;Unknown;Smartphone
7.11.2018 15:25;00:03:19:22:75:08;-68;Infineon AG;Handsfree
7.11.2018 15:26;00:23:3D:19:FB:08;-81;Novero holding B.V.;Handsfree
7.11.2018 15:26;50:8F:4C:06:5B:BD;-89;Unknown;Smartphone
7.11.2018 15:26;38:A4:ED:38:60:E7;-83;Unknown;Smartphone
7.11.2018 15:26;50:8F:4C:06:5B:BD;-88;Unknown;Smartphone
7.11.2018 15:27;38:A4:ED:38:60:E7;-88;Unknown;Smartphone
7.11.2018 15:27;50:8F:4C:06:5B:BD;-78;Unknown;Smartphone
7.11.2018 15:27;20:47:DA:AB:70:6F;-83;Unknown;Smartphone
7.11.2018 15:27;38:A4:ED:38:60:E7;-82;Unknown;Smartphone
7.11.2018 15:27;50:8F:4C:06:5B:BD;-63;Unknown;Smartphone
7.11.2018 15:27;C4:0B:CB:7C:07:A9;-83;Unknown;Smartphone
7.11.2018 15:28;38:A4:ED:38:60:E7;-88;Unknown;Smartphone
7.11.2018 15:28;64:CC:2E:A9:50:1E;-88;Unknown;Smartphone
7.11.2018 15:28;38:A4:ED:38:60:E7;-85;Unknown;Smartphone
7.11.2018 15:28;C4:0B:CB:7C:07:A9;-89;Unknown;Smartphone
7.11.2018 15:29;30:21:CD:55:41:C8;-83;Unknown;Handsfree
7.11.2018 15:29;38:A4:ED:38:60:E7;-88;Unknown;Smartphone
7.11.2018 15:30;04:B1:67:86:BA:94;-78;Unknown;Smartphone
7.11.2018 15:31;04:B1:67:86:BA:94;-83;Unknown;Smartphone
7.11.2018 15:31;04:B1:67:86:BA:94;-77;Unknown;Smartphone
7.11.2018 15:32;04:B1:67:86:BA:94;-85;Unknown;Smartphone
7.11.2018 15:32;04:B1:67:86:BA:94;-87;Unknown;Smartphone
7.11.2018 15:33;04:B1:67:86:BA:94;-87;Unknown;Smartphone
7.11.2018 15:33;04:B1:67:86:BA:94;-83;Unknown;Smartphone
7.11.2018 15:33;F4:CB:52:AE:E5:54;-82;Unknown;Smartphone
7.11.2018 15:34;04:B1:67:86:BA:94;-83;Unknown;Smartphone
7.11.2018 15:34;00:03:19:85:D9:10;-87;Infineon AG;Handsfree
7.11.2018 15:34;04:B1:67:86:BA:94;-83;Unknown;Smartphone
7.11.2018 15:35;04:B1:67:86:BA:94;-80;Unknown;Smartphone
7.11.2018 15:35;04:B1:67:86:BA:94;-72;Unknown;Smartphone
7.11.2018 15:35;04:B1:67:86:BA:94;-78;Unknown;Smartphone
7.11.2018 15:36;04:B1:67:86:BA:94;-73;Unknown;Smartphone
7.11.2018 15:36;E0:75:0A:12:3B:4B;-83;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:36;00:12:1C:E9:D0:E4;-88;PARROT S.A.;Handsfree
7.11.2018 15:36;04:B1:67:86:BA:94;-78;Unknown;Smartphone
7.11.2018 15:36;E0:75:0A:12:3B:4B;-86;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:37;00:12:1C:E9:D0:E4;-85;PARROT S.A.;Handsfree
7.11.2018 15:37;04:B1:67:86:BA:94;-77;Unknown;Smartphone
7.11.2018 15:37;24:00:BA:8B:B4:9C;-87;Unknown;Smartphone
7.11.2018 15:37;7E:55:38:A0:27:03;-68;Unknown;Handsfree
7.11.2018 15:37;E0:75:0A:12:3B:4B;-82;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:38;E0:75:0A:12:3B:4B;-87;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:40;E0:75:0A:12:3B:4B;-87;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:41;E0:75:0A:12:3B:4B;-78;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 15:44;83:11:37:01:98:F2;-87;Unknown;Handsfree
7.11.2018 15:45;D8:80:3C:06:6E:98;-82;Unknown;Smartphone
7.11.2018 15:50;20:82:C0:6F:15:5D;-88;Unknown;Smartphone
7.11.2018 15:51;20:82:C0:6F:15:5D;-83;Unknown;Smartphone
7.11.2018 15:51;31:AD:E9:07:62:61;-87;Unknown;Smartphone
7.11.2018 15:51;20:82:C0:6F:15:5D;-88;Unknown;Smartphone
7.11.2018 15:52;54:E1:40:F9:B8:2D;-80;INGENICO;Smartphone
7.11.2018 15:52;AC:7A:4D:33:94:D2;-89;ALPS ELECTRIC CO.,LTD.;Handsfree
7.11.2018 15:55;20:82:C0:6F:15:5D;-83;Unknown;Smartphone
7.11.2018 15:55;31:AD:E9:07:62:61;-78;Unknown;Smartphone
7.11.2018 15:55;20:82:C0:6F:15:5D;-82;Unknown;Smartphone
7.11.2018 15:56;20:82:C0:6F:15:5D;-87;Unknown;Smartphone
7.11.2018 15:56;20:82:C0:6F:15:5D;-69;Unknown;Smartphone
7.11.2018 16:00;80:35:C1:08:EF:77;-90;Unknown;Smartphone
7.11.2018 16:00;20:82:C0:6F:15:5D;-87;Unknown;Smartphone
7.11.2018 16:00;80:35:C1:08:EF:77;-88;Unknown;Smartphone
7.11.2018 16:01;00:10:78:E8:1B:E9;-87;NUERA COMMUNICATIONS, INC.;Handsfree
7.11.2018 16:01;80:35:C1:08:EF:77;-79;Unknown;Smartphone
7.11.2018 16:07;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 16:13;00:14:09:73:41:4A;-76;MAGNETI MARELLI   S.E. S.p.A.;Handsfree
7.11.2018 16:14;00:13:B0:00:5C:50;-87;Jablotron;Uncategorized
7.11.2018 16:15;3C:DC:BC:2E:A4:0F;-87;Unknown;Smartphone
7.11.2018 16:17;28:A1:83:F1:B2:40;-78;Unknown;Handsfree
7.11.2018 16:17;9C:28:BF:44:93:DE;-86;Continental Automotive Czech Republic s.r.o.;Handsfree
7.11.2018 16:18;D8:63:75:76:C5:93;-85;Unknown;Smartphone
7.11.2018 16:19;D8:63:75:76:C5:93;-86;Unknown;Smartphone
7.11.2018 16:20;31:AD:E9:07:62:61;-91;Unknown;Smartphone
7.11.2018 16:22;C4:0B:CB:EA:1F:67;-86;Unknown;Smartphone
7.11.2018 16:22;9C:DF:03:50:AB:36;-87;Harman/Becker Automotive Systems GmbH;Handsfree
7.11.2018 16:23;00:12:1C:52:B2:89;-81;PARROT S.A.;Handsfree
7.11.2018 16:23;04:B1:67:75:25:FB;-77;Unknown;Smartphone
7.11.2018 16:24;04:B1:67:75:25:FB;-75;Unknown;Smartphone
7.11.2018 16:25;00:08:30:17:3A:49;-60;CISCO SYSTEMS, INC.;Handsfree
7.11.2018 16:25;04:B1:67:75:25:FB;-62;Unknown;Smartphone
7.11.2018 16:25;FC:62:B9:F6:58:78;-83;ALPS ERECTRIC CO.,LTD;Handsfree
7.11.2018 16:28;74:5E:1C:C5:0D:DC;-90;PIONEER CORPORATION;Handsfree
7.11.2018 16:29;00:14:09:70:94:80;-85;MAGNETI MARELLI   S.E. S.p.A.;Handsfree
7.11.2018 16:32;00:26:7E:99:4E:BD;-86;Parrot SA;Handsfree
7.11.2018 16:32;00:26:7E:99:4E:BD;-68;Parrot SA;Handsfree
7.11.2018 16:33;00:23:3D:21:FE:49;-87;Novero holding B.V.;Handsfree
7.11.2018 16:35;EC:D0:9F:3C:D1:B5;-87;Unknown;Smartphone
7.11.2018 16:36;03:8D:3F:EA:62:61;-83;Unknown;Smartphone
7.11.2018 16:37;C5:D4:F6:F7:95:39;-73;Unknown;Handsfree
7.11.2018 16:37;74:95:EC:0D:E3:FA;-77;Unknown;Handsfree
7.11.2018 16:38;F4:60:E2:99:47:53;-88;Unknown;Smartphone
7.11.2018 16:39;F4:60:E2:99:47:53;-78;Unknown;Smartphone
7.11.2018 16:39;F4:60:E2:99:47:53;-85;Unknown;Smartphone
7.11.2018 16:41;10:C6:FC:A8:7F:78;-82;Garmin International;Handsfree
7.11.2018 16:44;9C:DF:03:51:CA:F3;-87;Harman/Becker Automotive Systems GmbH;Handsfree
7.11.2018 16:46;A8:54:B2:DD:1E:F9;-83;Wistron Neweb Corp.;Handsfree
7.11.2018 16:48;00:26:7E:4D:AD:E3;-88;Parrot SA;Handsfree
7.11.2018 16:48;9C:B2:B2:2E:C6:C8;-87;Unknown;Smartphone
7.11.2018 16:54;00:21:3E:81:EA:B7;-84;TomTom;Handsfree
7.11.2018 16:55;00:21:3E:81:EA:B7;-79;TomTom;Handsfree
7.11.2018 16:56;00:21:3E:81:EA:B7;-87;TomTom;Handsfree
7.11.2018 16:56;00:12:1C:4F:DF:D0;-81;PARROT S.A.;Handsfree
7.11.2018 16:57;00:21:3E:81:EA:B7;-87;TomTom;Handsfree
7.11.2018 16:57;00:21:3E:81:EA:B7;-86;TomTom;Handsfree
7.11.2018 16:58;00:21:3E:81:EA:B7;-88;TomTom;Handsfree
7.11.2018 16:58;00:21:3E:81:EA:B7;-88;TomTom;Handsfree
7.11.2018 16:58;EC:D0:9F:29:F3:D9;-80;Unknown;Smartphone
7.11.2018 17:03;00:21:3E:81:EA:B7;-86;TomTom;Handsfree
7.11.2018 17:09;EC:D0:9F:22:86:CB;-88;Unknown;Smartphone
7.11.2018 17:14;E0:75:0A:5D:15:46;-86;ALPS ERECTORIC CO.,LTD.;Handsfree
7.11.2018 17:23;00:23:3D:21:95:9C;-86;Novero holding B.V.;Handsfree
7.11.2018 17:26;83:11:37:01:98:F2;-88;Unknown;Handsfree
7.11.2018 17:34;00:08:2B:17:9F:4B;-86;Wooksung Electronics, Inc.;Handsfree
7.11.2018 17:35;00:03:19:18:35:D5;-86;Infineon AG;Handsfree
7.11.2018 17:38;78:02:F8:B3:AF:EC;-75;Unknown;Smartphone
7.11.2018 17:46;50:8F:4C:D8:6F:B2;-91;Unknown;Smartphone
7.11.2018 17:47;50:8F:4C:D2:E1:BC;-83;Unknown;Smartphone
7.11.2018 17:47;98:5D:AD:05:DF:E0;-88;Unknown;Handsfree
7.11.2018 17:47;50:8F:4C:D2:E1:BC;-83;Unknown;Smartphone
7.11.2018 17:48;50:8F:4C:D2:E1:BC;-81;Unknown;Smartphone
7.11.2018 18:34;80:35:C1:1A:6E:38;-83;Unknown;Smartphone
8.11.2018 6:02;60:83:34:F3:F7:70;-87;Unknown;Smartphone
8.11.2018 6:24;18:F0:E4:F1:7C:44;-90;Unknown;Smartphone
8.11.2018 6:47;00:80:37:1B:FA:B9;-89;Ericsson Group;Handsfree
8.11.2018 6:47;04:B1:67:84:42:F2;-78;Unknown;Smartphone
8.11.2018 6:50;74:5E:1C:ED:B2:F2;-85;PIONEER CORPORATION;Handsfree
8.11.2018 6:56;A0:57:E3:B7:F0:0F;-85;Unknown;Smartphone
8.11.2018 7:12;70:8A:09:02:75:77;-86;Unknown;Smartphone
8.11.2018 7:25;00:14:09:70:94:80;-89;MAGNETI MARELLI   S.E. S.p.A.;Handsfree
8.11.2018 7:25;F0:0F:EC:BE:63:37;-87;Unknown;Smartphone
8.11.2018 7:28;94:87:E0:89:98:6C;-90;Unknown;Smartphone
8.11.2018 7:35;28:A1:83:EB:68:B4;-89;Unknown;Handsfree
8.11.2018 7:35;94:87:E0:89:98:6C;-89;Unknown;Smartphone
8.11.2018 7:41;04:B1:67:86:86:93;-90;Unknown;Smartphone
8.11.2018 7:41;31:AD:E9:07:62:61;-86;Unknown;Smartphone
8.11.2018 7:44;00:0E:9F:64:26:0C;-73;TEMIC SDS GmbH;Handsfree
8.11.2018 7:47;14:F4:2A:B6:D0:EF;-86;Samsung Electronics;Smartphone
8.11.2018 8:10;00:1B:33:6B:9F:37;-84;Nokia Danmark A/S;Smartphone
8.11.2018 8:26;78:02:F8:D3:2F:6F;-88;Unknown;Smartphone
8.11.2018 8:35;8C:BE:BE:0E:A8:E9;-87;Xiaomi Technology Co.,Ltd;Smartphone
8.11.2018 8:39;18:F0:E4:01:E3:41;-86;Unknown;Smartphone
8.11.2018 8:39;C0:EE:FB:4A:2B:7F;-88;OnePlus Tech (Shenzhen) Ltd;Smartphone
8.11.2018 8:42;A0:57:E3:B7:F0:0F;-86;Unknown;Smartphone
8.11.2018 8:45;A0:57:E3:B7:F0:0F;-81;Unknown;Smartphone
8.11.2018 9:01;F8:5F:2A:F3:72:60;-88;Nokia Corporation;Smartphone
8.11.2018 9:07;E2:F8:26:57:8F:99;-67;Unknown;Handsfree
8.11.2018 9:20;20:47:DA:15:F2:F4;-73;Unknown;Smartphone
8.11.2018 9:20;B0:E2:35:0F:C5:9E;-82;Unknown;Smartphone
8.11.2018 9:30;50:8F:4C:06:5B:BD;-88;Unknown;Smartphone
8.11.2018 9:33;74:5E:1C:AB:5E:EE;-88;PIONEER CORPORATION;Handsfree
8.11.2018 9:40;00:23:3D:2F:28:E5;-83;Novero holding B.V.;Handsfree
8.11.2018 9:40;20:82:C0:6F:15:5D;-78;Unknown;Smartphone
8.11.2018 9:40;44:6E:E5:24:3A:E9;-83;Unknown;Smartphone
8.11.2018 9:43;20:82:C0:6F:15:5D;-78;Unknown;Smartphone
8.11.2018 9:43;44:6E:E5:24:3A:E9;-85;Unknown;Smartphone
8.11.2018 9:43;78:62:56:4F:68:14;-81;Unknown;Smartphone
8.11.2018 9:43;C0:81:35:11:D9:E2;-88;Unknown;Handsfree
8.11.2018 9:46;44:6E:E5:24:3A:E9;-86;Unknown;Smartphone
8.11.2018 9:46;64:CC:2E:7F:85:1D;-67;Unknown;Smartphone
8.11.2018 9:46;EC:D0:9F:3E:EB:AD;-77;Unknown;Smartphone
8.11.2018 9:49;44:6E:E5:24:3A:E9;-86;Unknown;Smartphone
8.11.2018 9:49;8C:BE:BE:0E:A8:E9;-87;Xiaomi Technology Co.,Ltd;Smartphone
8.11.2018 9:52;20:47:DA:AC:B1:71;-72;Unknown;Smartphone
8.11.2018 9:52;44:6E:E5:24:3A:E9;-87;Unknown;Smartphone
8.11.2018 9:56;20:47:DA:AC:B1:71;-75;Unknown;Smartphone
8.11.2018 9:56;44:6E:E5:24:3A:E9;-84;Unknown;Smartphone
8.11.2018 9:59;20:47:DA:AC:B1:71;-78;Unknown;Smartphone
8.11.2018 9:59;44:6E:E5:24:3A:E9;-86;Unknown;Smartphone
8.11.2018 10:00;20:47:DA:AC:B1:71;-72;Unknown;Smartphone
8.11.2018 10:00;44:6E:E5:24:3A:E9;-83;Unknown;Smartphone
8.11.2018 10:01;20:47:DA:AC:B1:71;-80;Unknown;Smartphone
8.11.2018 10:01;44:6E:E5:24:3A:E9;-83;Unknown;Smartphone
8.11.2018 10:01;8C:BE:BE:0E:A8:E9;-91;Xiaomi Technology Co.,Ltd;Smartphone
8.11.2018 10:04;20:47:DA:AC:B1:71;-80;Unknown;Smartphone
8.11.2018 10:04;44:6E:E5:24:3A:E9;-85;Unknown;Smartphone
8.11.2018 10:07;20:47:DA:AC:B1:71;-77;Unknown;Smartphone
8.11.2018 10:07;44:6E:E5:24:3A:E9;-85;Unknown;Smartphone
8.11.2018 10:11;20:47:DA:AC:B1:71;-66;Unknown;Smartphone
8.11.2018 10:14;20:47:DA:AC:B1:71;-73;Unknown;Smartphone
8.11.2018 10:14;44:6E:E5:24:3A:E9;-86;Unknown;Smartphone
8.11.2018 10:15;20:47:DA:AC:B1:71;-73;Unknown;Smartphone
8.11.2018 10:15;20:82:C0:6F:15:5D;-88;Unknown;Smartphone
8.11.2018 10:15;44:6E:E5:24:3A:E9;-83;Unknown;Smartphone
8.11.2018 10:15;20:47:DA:AC:B1:71;-73;Unknown;Smartphone
8.11.2018 10:15;20:82:C0:6F:15:5D;-87;Unknown;Smartphone
8.11.2018 10:15;44:6E:E5:24:3A:E9;-86;Unknown;Smartphone
8.11.2018 10:15;20:47:DA:AC:B1:71;-74;Unknown;Smartphone
8.11.2018 10:15;20:82:C0:6F:15:5D;-88;Unknown;Smartphone
